structure_id,native_refold_tm_percent,reference_mode,backend,backend_label
4y7m_H_A,97.81300368023636,crystal,opendde,OpenDDE
4y7m_H_B,97.14522194718693,crystal,opendde,OpenDDE
5bop_H_A,30.91675058404461,crystal,opendde,OpenDDE
5bop_H_B,36.567272483959655,crystal,opendde,OpenDDE
5c2u_H_A,38.83047806795295,crystal,opendde,OpenDDE
5dmj_H_A,42.60052293390855,crystal,opendde,OpenDDE
5dmj_H_B,36.320587712281736,crystal,opendde,OpenDDE
5dmj_H_C,42.169637558960304,crystal,opendde,OpenDDE
5e0q_H_A,96.87754196369684,crystal,opendde,OpenDDE
5e5m_H_A,98.734963647426,crystal,opendde,OpenDDE
5e5m_H_B,96.72774110756328,crystal,opendde,OpenDDE
5e5m_H_C,96.5982291657004,crystal,opendde,OpenDDE
5e5m_H_D,95.50369592038508,crystal,opendde,OpenDDE
5f1k_H_A,98.19547890310504,crystal,opendde,OpenDDE
5f1k_H_B,99.01584040630706,crystal,opendde,OpenDDE
5f1o_H_A,98.338156855533,crystal,opendde,OpenDDE
5fv2_H_A,91.0868156190391,crystal,opendde,OpenDDE
5fv2_H_B,93.7408912836308,crystal,opendde,OpenDDE
5fv2_H_C,94.08520371648488,crystal,opendde,OpenDDE
5g5r_H_A,93.0298844931309,crystal,opendde,OpenDDE
5g5x_H_A,93.99438453065176,crystal,opendde,OpenDDE
5h8o_H_A,61.08108975403495,crystal,opendde,OpenDDE
5ihl_H_A,44.87070724671505,crystal,opendde,OpenDDE
5ihl_H_B,36.70015008498002,crystal,opendde,OpenDDE
5imk_H_A,95.50804960479178,crystal,opendde,OpenDDE
5iml_H_A,97.53152511432972,crystal,opendde,OpenDDE
5ip4_H_A,79.98849359312263,crystal,opendde,OpenDDE
5ip4_H_B,81.32163489650614,crystal,opendde,OpenDDE
5ja8_H_A,86.54154187863185,crystal,opendde,OpenDDE
5lhr_H_A,98.45245347385116,crystal,opendde,OpenDDE
5m2m_H_A,97.3485685351191,crystal,opendde,OpenDDE
5m2m_H_B,96.71225765174984,crystal,opendde,OpenDDE
5m2m_H_C,97.15431584719076,crystal,opendde,OpenDDE
5m2m_H_D,96.37212721124484,crystal,opendde,OpenDDE
5m2m_H_E,97.1011310019634,crystal,opendde,OpenDDE
5m2m_H_F,95.14862981855283,crystal,opendde,OpenDDE
5mp2_H_A,15.912998290376414,crystal,opendde,OpenDDE
5mp2_H_B,17.388017860268356,crystal,opendde,OpenDDE
5n88_H_A,93.7808334488181,crystal,opendde,OpenDDE
5n88_H_B,96.60659626610386,crystal,opendde,OpenDDE
5o2u_H_A,95.81999710255222,crystal,opendde,OpenDDE
5o2u_H_B,93.52537481710188,crystal,opendde,OpenDDE
5ocl_H_A,82.9099352997671,crystal,opendde,OpenDDE
5ocl_H_B,97.81246486462624,crystal,opendde,OpenDDE
5ocl_H_C,91.98869682427998,crystal,opendde,OpenDDE
5ocl_H_D,96.34343911722286,crystal,opendde,OpenDDE
5ocl_H_E,95.09783919578815,crystal,opendde,OpenDDE
5ocl_H_F,95.10276557516552,crystal,opendde,OpenDDE
5ocl_H_G,98.70579593217774,crystal,opendde,OpenDDE
5ocl_I_A,79.12692315556995,crystal,opendde,OpenDDE
5ovw_H_A,98.3869673708593,crystal,opendde,OpenDDE
5sv3_H_A,97.33723405402786,crystal,opendde,OpenDDE
5sv3_H_B,97.14548596088292,crystal,opendde,OpenDDE
5vxm_H_A,80.76603335514362,crystal,opendde,OpenDDE
6app_H_A,97.7745532764779,crystal,opendde,OpenDDE
6c5w_H_A,53.6118811966293,crystal,opendde,OpenDDE
6dbf_H_A,99.44124755276566,crystal,opendde,OpenDDE
6ey0_H_A,89.8382196574588,crystal,opendde,OpenDDE
6ey0_H_B,91.01150225091426,crystal,opendde,OpenDDE
6ey0_H_C,91.6534087949308,crystal,opendde,OpenDDE
6ey0_H_D,91.37335119423965,crystal,opendde,OpenDDE
6gjq_H_A,94.32404153682576,crystal,opendde,OpenDDE
6gjq_H_B,93.96732929997695,crystal,opendde,OpenDDE
6gjq_H_C,94.77200660608771,crystal,opendde,OpenDDE
6gjq_H_D,94.34847522893963,crystal,opendde,OpenDDE
6gjs_H_A,94.94336505786538,crystal,opendde,OpenDDE
6gjs_H_B,96.6113877147646,crystal,opendde,OpenDDE
6gju_H_A,90.36904420126903,crystal,opendde,OpenDDE
6gju_H_B,89.61693147153484,crystal,opendde,OpenDDE
6gk4_H_A,97.91941529360314,crystal,opendde,OpenDDE
6gk4_H_B,96.36841878013672,crystal,opendde,OpenDDE
6ir1_H_A,98.81895003830004,crystal,opendde,OpenDDE
6ir2_H_A,99.07938679852042,crystal,opendde,OpenDDE
6jri_H_A,88.70817473091459,crystal,opendde,OpenDDE
6jri_H_B,90.63453935981146,crystal,opendde,OpenDDE
6jri_H_C,91.39573689591144,crystal,opendde,OpenDDE
6jri_H_D,90.53191970116484,crystal,opendde,OpenDDE
6lr7_H_A,95.07915716604168,crystal,opendde,OpenDDE
6r7t_H_A,88.67453149915664,crystal,opendde,OpenDDE
6rpj_H_A,94.2477234151627,crystal,opendde,OpenDDE
6rpj_H_D,94.8045995074758,crystal,opendde,OpenDDE
6rqm_H_A,73.02042303600295,crystal,opendde,OpenDDE
6rvc_H_A,76.47474749122563,crystal,opendde,OpenDDE
6rvc_H_B,77.62792076591099,crystal,opendde,OpenDDE
6rvc_H_C,77.9429108160485,crystal,opendde,OpenDDE
6u12_H_A,99.35538271862356,crystal,opendde,OpenDDE
6u54_H_A,81.00936822566646,crystal,opendde,OpenDDE
6u55_H_A,83.97698283451084,crystal,opendde,OpenDDE
6waq_H_A,90.03514040849619,crystal,opendde,OpenDDE
6war_H_A,97.81216532240668,crystal,opendde,OpenDDE
6war_H_B,98.20583871627063,crystal,opendde,OpenDDE
6war_H_C,98.04315926394554,crystal,opendde,OpenDDE
6war_H_D,97.86562976634347,crystal,opendde,OpenDDE
6war_H_E,98.0340270161843,crystal,opendde,OpenDDE
6war_H_F,98.23641259699164,crystal,opendde,OpenDDE
6war_H_G,98.04526057952974,crystal,opendde,OpenDDE
6war_I_A,97.79763126875196,crystal,opendde,OpenDDE
6ww2_H_A,73.97711370303085,crystal,opendde,OpenDDE
6xzu_H_A,95.03930361134088,crystal,opendde,OpenDDE
6y1r_H_A,74.92112281373096,crystal,opendde,OpenDDE
6yz7_H_A,98.20700389697552,crystal,opendde,OpenDDE
6yz7_H_B,98.25186311250656,crystal,opendde,OpenDDE
6z2m_H_A,97.17706382813655,crystal,opendde,OpenDDE
6z2m_H_B,98.49702097437356,crystal,opendde,OpenDDE
6zcz_H_A,98.00655987101712,crystal,opendde,OpenDDE
6zh9_H_A,98.41155757445564,crystal,opendde,OpenDDE
7aej_H_A,14.729880281314136,crystal,opendde,OpenDDE
7anq_H_A,94.13818839095744,crystal,opendde,OpenDDE
7azb_H_A,98.71899015581748,crystal,opendde,OpenDDE
7b14_H_A,93.83028897533283,crystal,opendde,OpenDDE
7b27_H_A,93.40825058857412,crystal,opendde,OpenDDE
7b27_H_B,98.13327964892414,crystal,opendde,OpenDDE
7b5g_H_A,93.43343727756604,crystal,opendde,OpenDDE
7b5g_H_B,92.3664957143341,crystal,opendde,OpenDDE
7b5g_H_C,93.76985187505528,crystal,opendde,OpenDDE
7b5g_H_D,95.76047832931222,crystal,opendde,OpenDDE
7c8w_H_A,97.21937974802408,crystal,opendde,OpenDDE
7can_H_A,96.63692546215368,crystal,opendde,OpenDDE
7cz0_H_A,99.07774960425265,crystal,opendde,OpenDDE
7cz0_H_B,98.97957299283692,crystal,opendde,OpenDDE
7cz0_H_C,98.9564440142898,crystal,opendde,OpenDDE
7cz0_H_D,99.1079305516597,crystal,opendde,OpenDDE
7czd_H_A,98.05215980427636,crystal,opendde,OpenDDE
7d6y_H_A,97.292010851667,crystal,opendde,OpenDDE
7d8b_H_A,96.85033422996932,crystal,opendde,OpenDDE
7d8b_H_B,96.9710419653163,crystal,opendde,OpenDDE
7dst_H_A,32.8986931721187,crystal,opendde,OpenDDE
7e53_H_A,99.33222048872396,crystal,opendde,OpenDDE
7eow_H_A,98.93914589406444,crystal,opendde,OpenDDE
7fat_H_A,92.85449359852616,crystal,opendde,OpenDDE
7fau_H_A,93.92150197415069,crystal,opendde,OpenDDE
7jhg_H_A,65.67976545801835,crystal,opendde,OpenDDE
7jhh_H_A,91.72846776135005,crystal,opendde,OpenDDE
7jkm_H_A,68.211864527753,crystal,opendde,OpenDDE
7kgj_H_A,98.8506863863046,crystal,opendde,OpenDDE
7kgk_H_A,98.41540433873014,crystal,opendde,OpenDDE
7klw_H_A,97.34437549314907,crystal,opendde,OpenDDE
7klw_H_B,97.03370216759524,crystal,opendde,OpenDDE
7km5_H_A,97.95058050498034,crystal,opendde,OpenDDE
7km5_H_B,97.8924470891487,crystal,opendde,OpenDDE
7kn5_H_A,99.02069183062468,crystal,opendde,OpenDDE
7kn5_H_B,98.71818790947708,crystal,opendde,OpenDDE
7kn6_H_A,96.60930531240464,crystal,opendde,OpenDDE
7kn7_H_A,96.70522656470428,crystal,opendde,OpenDDE
7ldj_H_A,97.69893796917292,crystal,opendde,OpenDDE
7ldj_H_B,97.44408877961789,crystal,opendde,OpenDDE
7ldj_H_C,95.0331923895152,crystal,opendde,OpenDDE
7ldj_H_D,94.57207200781224,crystal,opendde,OpenDDE
7lx5_H_A,96.9883220629036,crystal,opendde,OpenDDE
7lx5_H_B,97.05557718018385,crystal,opendde,OpenDDE
7m74_H_A,66.59039079654255,crystal,opendde,OpenDDE
7mdw_H_A,93.59141228602866,crystal,opendde,OpenDDE
7mdw_H_B,93.85266377947272,crystal,opendde,OpenDDE
7me7_H_A,88.64729904560538,crystal,opendde,OpenDDE
7me7_H_B,88.14632781363288,crystal,opendde,OpenDDE
7mej_H_A,85.14577652080995,crystal,opendde,OpenDDE
7mji_H_A,98.12410174466368,crystal,opendde,OpenDDE
7n0r_H_A,93.91783456350848,crystal,opendde,OpenDDE
7n0r_H_B,92.03042709029218,crystal,opendde,OpenDDE
7n9a_H_A,95.97771925957646,crystal,opendde,OpenDDE
7n9u_H_A,69.98255144243106,crystal,opendde,OpenDDE
7n9u_H_B,82.29048281055088,crystal,opendde,OpenDDE
7n9v_H_A,59.1279138455431,crystal,opendde,OpenDDE
7n9v_H_B,57.090415436260976,crystal,opendde,OpenDDE
7n9v_H_C,29.26577703687202,crystal,opendde,OpenDDE
7n9v_H_D,93.11423213453682,crystal,opendde,OpenDDE
7n9x_H_A,85.1325200219858,crystal,opendde,OpenDDE
7n9x_H_B,83.13109545198839,crystal,opendde,OpenDDE
7n9x_H_C,82.58729616840111,crystal,opendde,OpenDDE
7ndf_H_A,84.54283819842021,crystal,opendde,OpenDDE
7ndf_H_B,83.47258435927397,crystal,opendde,OpenDDE
7nll_H_A,98.44219330475724,crystal,opendde,OpenDDE
7nll_H_B,98.243674076684,crystal,opendde,OpenDDE
7nmu_H_A,35.99808329036015,crystal,opendde,OpenDDE
7nmu_H_B,36.56445584224151,crystal,opendde,OpenDDE
7now_H_A,97.22514389300883,crystal,opendde,OpenDDE
7now_H_B,98.13304210186554,crystal,opendde,OpenDDE
7nvo_H_A,95.23270387273458,crystal,opendde,OpenDDE
7nvo_H_B,95.029774237626,crystal,opendde,OpenDDE
7nxx_H_A,98.9102436606002,crystal,opendde,OpenDDE
7o06_H_A,89.89101834589854,crystal,opendde,OpenDDE
7o0s_H_A,91.81475107405936,crystal,opendde,OpenDDE
7o31_H_A,98.38510696779682,crystal,opendde,OpenDDE
7oao_H_A,98.11318155232657,crystal,opendde,OpenDDE
7oap_H_A,96.26804332024992,crystal,opendde,OpenDDE
7oaq_H_A,96.21586584342448,crystal,opendde,OpenDDE
7oau_H_A,98.92811176782232,crystal,opendde,OpenDDE
7oay_H_A,99.15541781404283,crystal,opendde,OpenDDE
7oay_H_B,98.61121441146824,crystal,opendde,OpenDDE
7oay_H_C,98.62985567545928,crystal,opendde,OpenDDE
7oay_H_D,98.66955018215916,crystal,opendde,OpenDDE
7oay_H_E,98.7162769083129,crystal,opendde,OpenDDE
7oay_H_F,98.284707510677,crystal,opendde,OpenDDE
7olz_H_A,95.00524845738836,crystal,opendde,OpenDDE
7ozt_H_A,96.5136393093212,crystal,opendde,OpenDDE
7php_H_A,94.93307992325632,crystal,opendde,OpenDDE
7phq_H_A,66.47126165950964,crystal,opendde,OpenDDE
7phq_H_B,64.21505210399427,crystal,opendde,OpenDDE
7pij_H_A,94.83731429288424,crystal,opendde,OpenDDE
7q3r_H_A,98.22203987349096,crystal,opendde,OpenDDE
7q6c_H_A,98.04616039361564,crystal,opendde,OpenDDE
7r1z_H_A,16.279487703614613,crystal,opendde,OpenDDE
7r1z_H_B,21.78631690916052,crystal,opendde,OpenDDE
7r23_H_A,15.80553197873162,crystal,opendde,OpenDDE
7r23_H_B,83.16941875675927,crystal,opendde,OpenDDE
7r24_H_A,57.31495184479501,crystal,opendde,OpenDDE
7r24_H_B,13.952256903128127,crystal,opendde,OpenDDE
7r98_H_A,95.0756650202235,crystal,opendde,OpenDDE
7r98_H_B,93.68719576506597,crystal,opendde,OpenDDE
7r98_H_C,94.30741610998832,crystal,opendde,OpenDDE
7rby_H_A,98.12191058842248,crystal,opendde,OpenDDE
7rby_H_B,98.4572711923416,crystal,opendde,OpenDDE
7saj_H_A,99.14659851265316,crystal,opendde,OpenDDE
7saj_H_B,99.11556842655996,crystal,opendde,OpenDDE
7saj_H_C,99.2355093479545,crystal,opendde,OpenDDE
7saj_H_D,99.01600902387716,crystal,opendde,OpenDDE
7saj_H_E,98.96241596294227,crystal,opendde,OpenDDE
7sak_H_A,92.63264681712523,crystal,opendde,OpenDDE
7sk5_H_A,70.1271314480847,crystal,opendde,OpenDDE
7sk7_H_A,98.84712624941456,crystal,opendde,OpenDDE
7tuy_H_A,69.68158044996639,crystal,opendde,OpenDDE
7vnb_H_A,85.64358898387694,crystal,opendde,OpenDDE
7voa_H_A,97.81590357848653,crystal,opendde,OpenDDE
7w1s_H_A,97.5239180476007,crystal,opendde,OpenDDE
7wd1_H_A,98.17680761366458,crystal,opendde,OpenDDE
7wd1_H_B,98.36849185759674,crystal,opendde,OpenDDE
7wki_H_A,91.78645730969144,crystal,opendde,OpenDDE
7wpd_H_A,76.83381754325667,crystal,opendde,OpenDDE
7wpe_H_A,83.32116854995161,crystal,opendde,OpenDDE
7wpe_H_B,78.31153490462668,crystal,opendde,OpenDDE
7wpf_H_A,80.64309482234576,crystal,opendde,OpenDDE
7wpf_H_B,79.62275630698262,crystal,opendde,OpenDDE
7wpf_H_C,76.25703669089819,crystal,opendde,OpenDDE
7x2j_H_A,98.71928916056476,crystal,opendde,OpenDDE
7x2k_H_A,99.24293571726956,crystal,opendde,OpenDDE
7x2m_H_A,98.08067860393297,crystal,opendde,OpenDDE
7x7d_H_A,96.67046377771136,crystal,opendde,OpenDDE
7x7d_H_B,97.9085899118591,crystal,opendde,OpenDDE
7x7d_H_C,96.52769397091676,crystal,opendde,OpenDDE
7x7e_H_A,98.370280190903,crystal,opendde,OpenDDE
7x7e_H_B,97.69929534490204,crystal,opendde,OpenDDE
7x7e_H_C,97.65406342743216,crystal,opendde,OpenDDE
7xod_H_A,69.82580317108254,crystal,opendde,OpenDDE
7xod_H_B,72.99394441500145,crystal,opendde,OpenDDE
7xod_H_C,77.11641777102423,crystal,opendde,OpenDDE
7xqv_H_A,98.48666066475212,crystal,opendde,OpenDDE
7xtp_H_A,96.4313396902036,crystal,opendde,OpenDDE
7xtp_H_B,96.51518380043106,crystal,opendde,OpenDDE
7y0o_H_A,93.13443850617509,crystal,opendde,OpenDDE
7yud_H_A,67.92156943526848,crystal,opendde,OpenDDE
7yuf_H_A,95.70573989520229,crystal,opendde,OpenDDE
7z1a_H_A,98.66334099078428,crystal,opendde,OpenDDE
7z1a_H_B,98.95870272635784,crystal,opendde,OpenDDE
7z1a_H_C,98.3560416205874,crystal,opendde,OpenDDE
7z1a_H_D,98.52066230731708,crystal,opendde,OpenDDE
7z1b_H_A,98.24243795877383,crystal,opendde,OpenDDE
7z1b_H_B,98.61491868731568,crystal,opendde,OpenDDE
7z1b_H_C,98.4053176584668,crystal,opendde,OpenDDE
7z1b_H_D,97.85235017342993,crystal,opendde,OpenDDE
7z1c_H_A,98.1686419929098,crystal,opendde,OpenDDE
7z1c_H_B,98.23133670199596,crystal,opendde,OpenDDE
7z1d_H_A,99.1661544392034,crystal,opendde,OpenDDE
7z1e_H_A,98.72116447673972,crystal,opendde,OpenDDE
7zf4_H_A,97.10537600952216,crystal,opendde,OpenDDE
7zfb_H_A,98.17046953414167,crystal,opendde,OpenDDE
7zfb_H_B,97.51237854977413,crystal,opendde,OpenDDE
7zfc_H_A,94.61221262514184,crystal,opendde,OpenDDE
7zfe_H_A,96.23945515859606,crystal,opendde,OpenDDE
7zfe_H_B,96.1556250016592,crystal,opendde,OpenDDE
7zfe_H_C,96.45445043887987,crystal,opendde,OpenDDE
7zfe_H_D,90.05891404993174,crystal,opendde,OpenDDE
7zk1_H_A,88.28374138327784,crystal,opendde,OpenDDE
7zk1_H_B,97.75730987889251,crystal,opendde,OpenDDE
7zkz_H_A,97.31988063637333,crystal,opendde,OpenDDE
7zkz_H_B,97.29304170611373,crystal,opendde,OpenDDE
7zlg_H_A,73.542525467605,crystal,opendde,OpenDDE
7zlh_H_A,69.82591702016762,crystal,opendde,OpenDDE
7zli_H_A,70.11224811095019,crystal,opendde,OpenDDE
7zlj_H_A,93.21102254595856,crystal,opendde,OpenDDE
7zyi_H_A,68.81296763252692,crystal,opendde,OpenDDE
8aom_H_A,92.82398455517404,crystal,opendde,OpenDDE
8bev_H_A,92.73046720831567,crystal,opendde,OpenDDE
8c3k_H_A,19.44977728137185,crystal,opendde,OpenDDE
8c8p_H_A,95.45243848256274,crystal,opendde,OpenDDE
8cii_H_A,98.84841693688364,crystal,opendde,OpenDDE
8cwv_H_A,98.19246664582562,crystal,opendde,OpenDDE
8cyj_H_A,87.54347850774494,crystal,opendde,OpenDDE
8cyj_H_B,87.71019659281613,crystal,opendde,OpenDDE
8cyj_H_C,87.70057845305064,crystal,opendde,OpenDDE
8cyj_H_D,87.63317301614974,crystal,opendde,OpenDDE
8di5_H_A,94.96632980307598,crystal,opendde,OpenDDE
8dly_H_A,95.3248797020873,crystal,opendde,OpenDDE
8dm0_H_A,95.10715155016548,crystal,opendde,OpenDDE
8dqu_H_A,21.33901597557064,crystal,opendde,OpenDDE
8dqu_H_B,23.25709549101408,crystal,opendde,OpenDDE
8elo_H_A,98.87075014172224,crystal,opendde,OpenDDE
8elp_H_A,99.09140905634926,crystal,opendde,OpenDDE
8elq_H_A,98.11414357988134,crystal,opendde,OpenDDE
8ew6_H_A,86.18524600302308,crystal,opendde,OpenDDE
8g79_H_A,96.30550255572284,crystal,opendde,OpenDDE
8g79_H_B,95.88906803426976,crystal,opendde,OpenDDE
8g79_H_C,94.60390618370424,crystal,opendde,OpenDDE
8gq5_H_A,44.89397660809157,crystal,opendde,OpenDDE
8gq5_H_B,51.1726677667847,crystal,opendde,OpenDDE
8gq5_H_C,47.27212985738035,crystal,opendde,OpenDDE
8gq5_H_D,45.05578943974382,crystal,opendde,OpenDDE
8gq5_H_E,43.97760938917655,crystal,opendde,OpenDDE
8gq5_H_F,48.272286902487785,crystal,opendde,OpenDDE
8gq5_H_G,40.76087585639442,crystal,opendde,OpenDDE
8gq5_I_A,42.19082194575145,crystal,opendde,OpenDDE
8gq5_I_B,43.47787504500133,crystal,opendde,OpenDDE
8gq5_I_C,52.48024959069599,crystal,opendde,OpenDDE
8gq5_I_D,47.01901690959798,crystal,opendde,OpenDDE
8gq5_I_E,54.19535266505427,crystal,opendde,OpenDDE
8gq5_I_F,47.49469417415662,crystal,opendde,OpenDDE
8gq5_I_G,43.42088250554135,crystal,opendde,OpenDDE
8gq5_J_A,47.69517482093338,crystal,opendde,OpenDDE
8gq5_J_B,45.49542339090048,crystal,opendde,OpenDDE
8gsi_H_A,77.36484713008839,crystal,opendde,OpenDDE
8h5t_H_A,92.60149548261124,crystal,opendde,OpenDDE
8h5u_H_A,98.70497904380166,crystal,opendde,OpenDDE
8h5u_H_B,98.19137904741176,crystal,opendde,OpenDDE
8h91_H_A,98.62742399616836,crystal,opendde,OpenDDE
8h91_H_B,98.47029561644304,crystal,opendde,OpenDDE
8hbg_H_A,22.61073168960816,crystal,opendde,OpenDDE
8hbi_H_A,47.51660417286127,crystal,opendde,OpenDDE
8hbj_H_A,22.516432179392567,crystal,opendde,OpenDDE
8hbj_H_B,38.41397007191375,crystal,opendde,OpenDDE
8heg_H_A,23.32016024486597,crystal,opendde,OpenDDE
8hii_H_A,76.60176998900752,crystal,opendde,OpenDDE
8hij_H_A,96.16906588473068,crystal,opendde,OpenDDE
8hik_H_A,56.604901205178,crystal,opendde,OpenDDE
8hr2_H_A,94.2282909262527,crystal,opendde,OpenDDE
8hr2_H_B,94.5564395473704,crystal,opendde,OpenDDE
8ilx_H_A,99.0948081643916,crystal,opendde,OpenDDE
8ilx_H_B,99.26398432154387,crystal,opendde,OpenDDE
8im0_H_A,99.27076431614718,crystal,opendde,OpenDDE
8im1_H_A,99.31709522085718,crystal,opendde,OpenDDE
8j5j_H_A,97.97919443931646,crystal,opendde,OpenDDE
8j9o_H_A,94.89152731640822,crystal,opendde,OpenDDE
8jh7_H_A,68.49285367266876,crystal,opendde,OpenDDE
8jhc_H_A,67.05202041870334,crystal,opendde,OpenDDE
8jys_H_A,89.21764406317322,crystal,opendde,OpenDDE
8jys_H_B,91.08535275724763,crystal,opendde,OpenDDE
8k33_H_A,99.44634117834129,crystal,opendde,OpenDDE
8k33_H_B,99.48353665786932,crystal,opendde,OpenDDE
8k33_H_C,99.63137729894297,crystal,opendde,OpenDDE
8k33_H_D,99.1290508111407,crystal,opendde,OpenDDE
8k33_H_E,99.48636293204989,crystal,opendde,OpenDDE
8k33_H_F,99.61791441943714,crystal,opendde,OpenDDE
8k33_H_G,99.53818301493868,crystal,opendde,OpenDDE
8k33_I_A,99.58311121792808,crystal,opendde,OpenDDE
8k33_I_B,99.50258064500144,crystal,opendde,OpenDDE
8k33_I_C,99.563635751545,crystal,opendde,OpenDDE
8k33_I_D,99.4550117229262,crystal,opendde,OpenDDE
8k33_I_E,99.51795538477968,crystal,opendde,OpenDDE
8k3a_H_A,99.08943208231416,crystal,opendde,OpenDDE
8k3l_H_A,99.32431226382644,crystal,opendde,OpenDDE
8k3l_H_B,99.15132179445185,crystal,opendde,OpenDDE
8k3l_H_C,99.16679062799452,crystal,opendde,OpenDDE
8k3l_H_D,99.16796346822892,crystal,opendde,OpenDDE
8k4q_H_A,96.3962564973625,crystal,opendde,OpenDDE
8kae_H_A,95.25246225439405,crystal,opendde,OpenDDE
8odx_H_A,71.50674261178999,crystal,opendde,OpenDDE
8owt_H_A,97.578275592142,crystal,opendde,OpenDDE
8owt_H_B,97.20286928002928,crystal,opendde,OpenDDE
8owt_H_C,98.76063080385232,crystal,opendde,OpenDDE
8owt_H_D,98.69567436001844,crystal,opendde,OpenDDE
8owv_H_A,97.2665739728248,crystal,opendde,OpenDDE
8ozb_H_A,97.55663644826254,crystal,opendde,OpenDDE
8ozb_H_B,97.01232738203352,crystal,opendde,OpenDDE
8pih_H_A,89.24919000666249,crystal,opendde,OpenDDE
8pih_H_B,93.34920623888507,crystal,opendde,OpenDDE
8pkc_H_A,96.96691050927473,crystal,opendde,OpenDDE
8pkc_H_B,97.50843049604325,crystal,opendde,OpenDDE
8q7s_H_A,96.01285523749142,crystal,opendde,OpenDDE
8q7s_H_B,98.47254268457569,crystal,opendde,OpenDDE
8q7s_H_C,98.13448802066742,crystal,opendde,OpenDDE
8q7s_H_D,98.43323351552594,crystal,opendde,OpenDDE
8q7s_H_E,98.4537193143118,crystal,opendde,OpenDDE
8q7s_H_F,97.98634783952848,crystal,opendde,OpenDDE
8q93_H_A,92.216195751375,crystal,opendde,OpenDDE
8q93_H_B,92.34663788690357,crystal,opendde,OpenDDE
8q94_H_A,93.87215312160332,crystal,opendde,OpenDDE
8q94_H_B,94.32589596713728,crystal,opendde,OpenDDE
8q95_H_A,90.65631054553876,crystal,opendde,OpenDDE
8q95_H_B,89.92146625484754,crystal,opendde,OpenDDE
8qf3_H_A,96.03427972573006,crystal,opendde,OpenDDE
8qf3_H_B,96.65285665783368,crystal,opendde,OpenDDE
8qf5_H_A,78.61059704268501,crystal,opendde,OpenDDE
8qf5_H_B,72.73276148776283,crystal,opendde,OpenDDE
8qgx_H_A,99.27195754121222,crystal,opendde,OpenDDE
8qj2_H_A,88.50498613913625,crystal,opendde,OpenDDE
8qot_H_A,66.92363064269921,crystal,opendde,OpenDDE
8r61_H_A,98.0579347550172,crystal,opendde,OpenDDE
8r61_H_B,98.02488613665118,crystal,opendde,OpenDDE
8r61_H_C,98.78210466967708,crystal,opendde,OpenDDE
8r61_H_D,98.23298936469796,crystal,opendde,OpenDDE
8r61_H_E,99.23877143645072,crystal,opendde,OpenDDE
8r61_H_F,98.57509919032,crystal,opendde,OpenDDE
8r80_H_A,98.66382993894544,crystal,opendde,OpenDDE
8r80_H_B,97.79092209219452,crystal,opendde,OpenDDE
8rby_H_A,97.09492168552532,crystal,opendde,OpenDDE
8rcq_H_A,61.40700530832468,crystal,opendde,OpenDDE
8rj7_H_A,98.95136142670984,crystal,opendde,OpenDDE
8rj7_H_B,98.51922943861278,crystal,opendde,OpenDDE
8rj7_H_C,98.93131292881996,crystal,opendde,OpenDDE
8rj7_H_D,98.60111966788392,crystal,opendde,OpenDDE
8rj7_H_E,98.14020806036169,crystal,opendde,OpenDDE
8rmm_H_A,87.17116696975408,crystal,opendde,OpenDDE
8rqf_H_A,98.04591642328003,crystal,opendde,OpenDDE
8rwf_H_A,86.89049929768854,crystal,opendde,OpenDDE
8rwf_H_B,89.74228365313249,crystal,opendde,OpenDDE
8rwf_H_C,89.46978238884823,crystal,opendde,OpenDDE
8sk5_H_A,98.7366077792082,crystal,opendde,OpenDDE
8t58_H_A,78.85955243888382,crystal,opendde,OpenDDE
8t58_H_B,61.33687180108012,crystal,opendde,OpenDDE
8t9y_H_A,82.4697352659933,crystal,opendde,OpenDDE
8tb7_H_A,95.2778920148692,crystal,opendde,OpenDDE
8tgz_H_A,41.392645985084094,crystal,opendde,OpenDDE
8tii_H_A,96.9530180297852,crystal,opendde,OpenDDE
8u3s_H_A,97.06715217552592,crystal,opendde,OpenDDE
8u4v_H_A,69.8661479941778,crystal,opendde,OpenDDE
8u9y_H_A,42.93671693063542,crystal,opendde,OpenDDE
8uoa_H_A,92.2104781756316,crystal,opendde,OpenDDE
8w90_H_A,90.19872400824688,crystal,opendde,OpenDDE
8w90_H_B,94.00279329733958,crystal,opendde,OpenDDE
8w90_H_C,89.33500348111995,crystal,opendde,OpenDDE
8wnp_H_A,94.965805262926,crystal,opendde,OpenDDE
8wnp_H_B,93.6105176640824,crystal,opendde,OpenDDE
8wnu_H_A,89.77976586044879,crystal,opendde,OpenDDE
8wnu_H_B,91.6922290227742,crystal,opendde,OpenDDE
8wo4_H_A,70.6536577151328,crystal,opendde,OpenDDE
8wo4_H_B,72.74502203300555,crystal,opendde,OpenDDE
8x7n_H_A,97.83568070901838,crystal,opendde,OpenDDE
8x7n_H_B,97.87614293776532,crystal,opendde,OpenDDE
8x7n_H_C,97.83395435270204,crystal,opendde,OpenDDE
8x7n_H_D,97.81264207318894,crystal,opendde,OpenDDE
8x7n_H_E,97.94118204845232,crystal,opendde,OpenDDE
8xk2_H_A,97.19460633718371,crystal,opendde,OpenDDE
8xk2_H_B,95.11996926724903,crystal,opendde,OpenDDE
8xk2_H_C,95.29742267733371,crystal,opendde,OpenDDE
